areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2022-04-14,00_04,277,2656,82.0
E92000001,England,nation,2022-04-14,00_59,13999,122192,284.9
E92000001,England,nation,2022-04-14,05_09,262,2936,83.0
E92000001,England,nation,2022-04-14,10_14,336,3368,98.0
E92000001,England,nation,2022-04-14,15_19,563,4681,150.2
E92000001,England,nation,2022-04-14,20_24,982,8783,252.9
E92000001,England,nation,2022-04-14,25_29,1446,12119,321.3
E92000001,England,nation,2022-04-14,30_34,1714,14797,386.9
E92000001,England,nation,2022-04-14,35_39,1619,14417,385.7
E92000001,England,nation,2022-04-14,40_44,1542,13223,380.4
E92000001,England,nation,2022-04-14,45_49,1532,13343,366.7
E92000001,England,nation,2022-04-14,50_54,1812,15719,405.6
E92000001,England,nation,2022-04-14,55_59,1914,16150,429.3
E92000001,England,nation,2022-04-14,60+,7389,58318,426.9
E92000001,England,nation,2022-04-14,60_64,1761,14552,455.2
E92000001,England,nation,2022-04-14,65_69,1470,11440,410.9
E92000001,England,nation,2022-04-14,70_74,1293,10593,376.4
E92000001,England,nation,2022-04-14,75_79,1066,8374,416.6
E92000001,England,nation,2022-04-14,80_84,750,5581,385.1
E92000001,England,nation,2022-04-14,85_89,546,4163,470.2
E92000001,England,nation,2022-04-14,90+,503,3615,693.8
E92000001,England,nation,2022-04-14,unassigned,5,69,
E92000001,England,nation,2022-04-13,00_04,333,2837,87.6
E92000001,England,nation,2022-04-13,00_59,17144,130179,303.5
E92000001,England,nation,2022-04-13,05_09,315,3224,91.1
E92000001,England,nation,2022-04-13,10_14,388,3746,109.0
E92000001,England,nation,2022-04-13,15_19,652,5036,161.6
E92000001,England,nation,2022-04-13,20_24,1311,9332,268.7
E92000001,England,nation,2022-04-13,25_29,1813,12888,341.7
E92000001,England,nation,2022-04-13,30_34,2142,15714,410.9
E92000001,England,nation,2022-04-13,35_39,2074,15354,410.7
E92000001,England,nation,2022-04-13,40_44,1804,14178,407.8
E92000001,England,nation,2022-04-13,45_49,1815,14192,390.0
E92000001,England,nation,2022-04-13,50_54,2175,16675,430.3
E92000001,England,nation,2022-04-13,55_59,2322,17003,452.0
E92000001,England,nation,2022-04-13,60+,8307,60596,443.6
E92000001,England,nation,2022-04-13,60_64,2052,15256,477.2
E92000001,England,nation,2022-04-13,65_69,1641,11886,426.9
E92000001,England,nation,2022-04-13,70_74,1530,10993,390.6
E92000001,England,nation,2022-04-13,75_79,1142,8677,431.7
E92000001,England,nation,2022-04-13,80_84,794,5725,395.0
E92000001,England,nation,2022-04-13,85_89,614,4308,486.6
E92000001,England,nation,2022-04-13,90+,534,3751,719.9
E92000001,England,nation,2022-04-13,unassigned,8,78,
E92000001,England,nation,2022-04-12,00_04,398,3021,93.3
E92000001,England,nation,2022-04-12,00_59,18578,139016,324.1
E92000001,England,nation,2022-04-12,05_09,422,3622,102.3
E92000001,England,nation,2022-04-12,10_14,455,4242,123.5
E92000001,England,nation,2022-04-12,15_19,678,5508,176.8
E92000001,England,nation,2022-04-12,20_24,1423,9945,286.4
E92000001,England,nation,2022-04-12,25_29,1879,13790,365.6
E92000001,England,nation,2022-04-12,30_34,2382,16697,436.6
E92000001,England,nation,2022-04-12,35_39,2190,16323,436.7
E92000001,England,nation,2022-04-12,40_44,2012,15173,436.5
E92000001,England,nation,2022-04-12,45_49,1990,15104,415.1
E92000001,England,nation,2022-04-12,50_54,2348,17671,456.0
E92000001,England,nation,2022-04-12,55_59,2401,17920,476.4
E92000001,England,nation,2022-04-12,60+,8712,63112,462.0
E92000001,England,nation,2022-04-12,60_64,2130,15989,500.2
E92000001,England,nation,2022-04-12,65_69,1670,12373,444.4
E92000001,England,nation,2022-04-12,70_74,1561,11393,404.9
E92000001,England,nation,2022-04-12,75_79,1189,9112,453.3
E92000001,England,nation,2022-04-12,80_84,874,5943,410.1
E92000001,England,nation,2022-04-12,85_89,673,4455,503.2
E92000001,England,nation,2022-04-12,90+,615,3847,738.3
E92000001,England,nation,2022-04-12,unassigned,14,86,
E92000001,England,nation,2022-04-11,00_04,464,3225,99.6
E92000001,England,nation,2022-04-11,00_59,20722,149148,347.8
E92000001,England,nation,2022-04-11,05_09,452,4040,114.1
E92000001,England,nation,2022-04-11,10_14,530,4743,138.1
E92000001,England,nation,2022-04-11,15_19,711,6004,192.7
E92000001,England,nation,2022-04-11,20_24,1465,10535,303.4
E92000001,England,nation,2022-04-11,25_29,2080,14830,393.2
E92000001,England,nation,2022-04-11,30_34,2516,17785,465.0
E92000001,England,nation,2022-04-11,35_39,2435,17586,470.4
E92000001,England,nation,2022-04-11,40_44,2227,16305,469.0
E92000001,England,nation,2022-04-11,45_49,2323,16235,446.2
E92000001,England,nation,2022-04-11,50_54,2739,18828,485.8
E92000001,England,nation,2022-04-11,55_59,2780,19032,505.9
E92000001,England,nation,2022-04-11,60+,9808,66020,483.3
E92000001,England,nation,2022-04-11,60_64,2407,16881,528.1
E92000001,England,nation,2022-04-11,65_69,1916,12878,462.5
E92000001,England,nation,2022-04-11,70_74,1803,11882,422.2
E92000001,England,nation,2022-04-11,75_79,1410,9534,474.3
E92000001,England,nation,2022-04-11,80_84,884,6115,422.0
E92000001,England,nation,2022-04-11,85_89,708,4688,529.5
E92000001,England,nation,2022-04-11,90+,680,4042,775.7
E92000001,England,nation,2022-04-11,unassigned,9,90,
E92000001,England,nation,2022-04-10,00_04,390,3447,106.4
E92000001,England,nation,2022-04-10,00_59,17888,160627,374.5
E92000001,England,nation,2022-04-10,05_09,487,4677,132.1
E92000001,England,nation,2022-04-10,10_14,516,5506,160.3
E92000001,England,nation,2022-04-10,15_19,736,6761,217.0
E92000001,England,nation,2022-04-10,20_24,1253,11386,327.9
E92000001,England,nation,2022-04-10,25_29,1708,15975,423.6
E92000001,England,nation,2022-04-10,30_34,2077,19039,497.8
E92000001,England,nation,2022-04-10,35_39,2153,18974,507.6
E92000001,England,nation,2022-04-10,40_44,1917,17477,502.7
E92000001,England,nation,2022-04-10,45_49,1992,17234,473.6
E92000001,England,nation,2022-04-10,50_54,2317,20014,516.4
E92000001,England,nation,2022-04-10,55_59,2342,20137,535.3
E92000001,England,nation,2022-04-10,60+,7693,69149,506.2
E92000001,England,nation,2022-04-10,60_64,2084,17869,559.0
E92000001,England,nation,2022-04-10,65_69,1495,13466,483.6
E92000001,England,nation,2022-04-10,70_74,1442,12241,435.0
E92000001,England,nation,2022-04-10,75_79,1149,9952,495.1
E92000001,England,nation,2022-04-10,80_84,706,6402,441.8
E92000001,England,nation,2022-04-10,85_89,476,4934,557.3
E92000001,England,nation,2022-04-10,90+,341,4285,822.4
E92000001,England,nation,2022-04-10,unassigned,6,103,
E92000001,England,nation,2022-04-09,00_04,394,3662,113.0
E92000001,England,nation,2022-04-09,00_59,15545,168685,393.3
E92000001,England,nation,2022-04-09,05_09,464,5191,146.7
E92000001,England,nation,2022-04-09,10_14,541,6094,177.4
E92000001,England,nation,2022-04-09,15_19,621,7209,231.4
E92000001,England,nation,2022-04-09,20_24,1037,11852,341.3
E92000001,England,nation,2022-04-09,25_29,1481,16672,442.1
E92000001,England,nation,2022-04-09,30_34,1863,19886,519.9
E92000001,England,nation,2022-04-09,35_39,1804,19806,529.8
E92000001,England,nation,2022-04-09,40_44,1702,18281,525.9
E92000001,England,nation,2022-04-09,45_49,1694,17990,494.4
E92000001,England,nation,2022-04-09,50_54,1960,20950,540.6
E92000001,England,nation,2022-04-09,55_59,1984,21092,560.7
E92000001,England,nation,2022-04-09,60+,7412,71097,520.4
E92000001,England,nation,2022-04-09,60_64,1867,18471,577.8
E92000001,England,nation,2022-04-09,65_69,1505,13914,499.7
E92000001,England,nation,2022-04-09,70_74,1401,12525,445.1
E92000001,England,nation,2022-04-09,75_79,1108,10198,507.4
E92000001,England,nation,2022-04-09,80_84,686,6564,452.9
E92000001,England,nation,2022-04-09,85_89,470,5043,569.6
E92000001,England,nation,2022-04-09,90+,375,4382,841.0
E92000001,England,nation,2022-04-09,unassigned,11,104,
E92000001,England,nation,2022-04-08,00_04,400,3849,118.8
E92000001,England,nation,2022-04-08,00_59,18316,175359,408.9
E92000001,England,nation,2022-04-08,05_09,534,5605,158.4
E92000001,England,nation,2022-04-08,10_14,602,6486,188.8
E92000001,England,nation,2022-04-08,15_19,720,7606,244.1
E92000001,England,nation,2022-04-08,20_24,1312,12257,353.0
E92000001,England,nation,2022-04-08,25_29,1712,17271,457.9
E92000001,England,nation,2022-04-08,30_34,2103,20610,538.9
E92000001,England,nation,2022-04-08,35_39,2142,20514,548.8
E92000001,England,nation,2022-04-08,40_44,2019,18902,543.7
E92000001,England,nation,2022-04-08,45_49,1997,18718,514.4
E92000001,England,nation,2022-04-08,50_54,2368,21739,561.0
E92000001,England,nation,2022-04-08,55_59,2407,21802,579.6
E92000001,England,nation,2022-04-08,60+,8997,73047,534.7
E92000001,England,nation,2022-04-08,60_64,2251,19069,596.5
E92000001,England,nation,2022-04-08,65_69,1743,14227,511.0
E92000001,England,nation,2022-04-08,70_74,1563,12862,457.1
E92000001,England,nation,2022-04-08,75_79,1310,10456,520.2
E92000001,England,nation,2022-04-08,80_84,887,6750,465.8
E92000001,England,nation,2022-04-08,85_89,676,5200,587.3
E92000001,England,nation,2022-04-08,90+,567,4483,860.4
E92000001,England,nation,2022-04-08,unassigned,16,108,
E92000001,England,nation,2022-04-07,00_04,458,4158,128.4
E92000001,England,nation,2022-04-07,00_59,21986,186021,433.7
E92000001,England,nation,2022-04-07,05_09,550,6066,171.4
E92000001,England,nation,2022-04-07,10_14,714,7054,205.3
E92000001,England,nation,2022-04-07,15_19,918,8188,262.8
E92000001,England,nation,2022-04-07,20_24,1531,12977,373.7
E92000001,England,nation,2022-04-07,25_29,2215,18384,487.4
E92000001,England,nation,2022-04-07,30_34,2631,21891,572.4
E92000001,England,nation,2022-04-07,35_39,2556,21775,582.5
E92000001,England,nation,2022-04-07,40_44,2497,19952,573.9
E92000001,England,nation,2022-04-07,45_49,2381,19848,545.5
E92000001,England,nation,2022-04-07,50_54,2768,22851,589.6
E92000001,England,nation,2022-04-07,55_59,2767,22877,608.1
E92000001,England,nation,2022-04-07,60+,9667,75393,551.9
E92000001,England,nation,2022-04-07,60_64,2465,19728,617.1
E92000001,England,nation,2022-04-07,65_69,1916,14768,530.4
E92000001,England,nation,2022-04-07,70_74,1693,13395,476.0
E92000001,England,nation,2022-04-07,75_79,1369,10716,533.1
E92000001,England,nation,2022-04-07,80_84,894,6916,477.2
E92000001,England,nation,2022-04-07,85_89,691,5296,598.2
E92000001,England,nation,2022-04-07,90+,639,4574,877.8
E92000001,England,nation,2022-04-07,unassigned,14,115,
E92000001,England,nation,2022-04-06,00_04,517,4460,137.7
E92000001,England,nation,2022-04-06,00_59,25981,197634,460.8
E92000001,England,nation,2022-04-06,05_09,713,6704,189.4
E92000001,England,nation,2022-04-06,10_14,884,7801,227.1
E92000001,England,nation,2022-04-06,15_19,1124,8927,286.5
E92000001,England,nation,2022-04-06,20_24,1924,13821,398.0
E92000001,England,nation,2022-04-06,25_29,2715,19537,518.0
E92000001,England,nation,2022-04-06,30_34,3125,23297,609.1
E92000001,England,nation,2022-04-06,35_39,3043,23084,617.5
E92000001,England,nation,2022-04-06,40_44,2799,21076,606.3
E92000001,England,nation,2022-04-06,45_49,2727,20973,576.4
E92000001,England,nation,2022-04-06,50_54,3171,23982,618.8
E92000001,England,nation,2022-04-06,55_59,3239,23972,637.3
E92000001,England,nation,2022-04-06,60+,10823,77940,570.5
E92000001,England,nation,2022-04-06,60_64,2785,20485,640.8
E92000001,England,nation,2022-04-06,65_69,2128,15222,546.7
E92000001,England,nation,2022-04-06,70_74,1930,14012,497.9
E92000001,England,nation,2022-04-06,75_79,1577,11045,549.5
E92000001,England,nation,2022-04-06,80_84,1012,7085,488.9
E92000001,England,nation,2022-04-06,85_89,761,5459,616.6
E92000001,England,nation,2022-04-06,90+,630,4632,888.9
E92000001,England,nation,2022-04-06,unassigned,16,123,
E92000001,England,nation,2022-04-05,00_04,602,5027,155.2
E92000001,England,nation,2022-04-05,00_59,28710,219198,511.1
E92000001,England,nation,2022-04-05,05_09,840,7780,219.8
E92000001,England,nation,2022-04-05,10_14,956,9154,266.4
E92000001,England,nation,2022-04-05,15_19,1174,10094,324.0
E92000001,England,nation,2022-04-05,20_24,2013,15218,438.2
E92000001,England,nation,2022-04-05,25_29,2919,21713,575.7
E92000001,England,nation,2022-04-05,30_34,3470,25925,677.8
E92000001,England,nation,2022-04-05,35_39,3453,25579,684.3
E92000001,England,nation,2022-04-05,40_44,3144,23362,672.0
E92000001,England,nation,2022-04-05,45_49,3121,23175,636.9
E92000001,England,nation,2022-04-05,50_54,3505,26230,676.8
E92000001,England,nation,2022-04-05,55_59,3513,25941,689.6
E92000001,England,nation,2022-04-05,60+,11620,82293,602.4
E92000001,England,nation,2022-04-05,60_64,3022,22011,688.5
E92000001,England,nation,2022-04-05,65_69,2175,16199,581.8
E92000001,England,nation,2022-04-05,70_74,2050,14848,527.6
E92000001,England,nation,2022-04-05,75_79,1611,11598,577.0
E92000001,England,nation,2022-04-05,80_84,1046,7300,503.7
E92000001,England,nation,2022-04-05,85_89,906,5571,629.2
E92000001,England,nation,2022-04-05,90+,810,4766,914.7
E92000001,England,nation,2022-04-05,unassigned,18,129,
E92000001,England,nation,2022-04-04,00_04,686,5635,173.9
E92000001,England,nation,2022-04-04,00_59,32201,241855,563.9
E92000001,England,nation,2022-04-04,05_09,1089,9162,258.9
E92000001,England,nation,2022-04-04,10_14,1293,10709,311.7
E92000001,England,nation,2022-04-04,15_19,1468,11484,368.6
E92000001,England,nation,2022-04-04,20_24,2316,16906,486.9
E92000001,England,nation,2022-04-04,25_29,3225,24145,640.2
E92000001,England,nation,2022-04-04,30_34,3770,28546,746.4
E92000001,England,nation,2022-04-04,35_39,3823,27920,746.9
E92000001,England,nation,2022-04-04,40_44,3399,25742,740.5
E92000001,England,nation,2022-04-04,45_49,3322,25113,690.2
E92000001,England,nation,2022-04-04,50_54,3925,28506,735.6
E92000001,England,nation,2022-04-04,55_59,3885,27987,744.0
E92000001,England,nation,2022-04-04,60+,12937,86692,634.6
E92000001,England,nation,2022-04-04,60_64,3395,23531,736.1
E92000001,England,nation,2022-04-04,65_69,2504,17311,621.7
E92000001,England,nation,2022-04-04,70_74,2162,15625,555.2
E92000001,England,nation,2022-04-04,75_79,1828,12169,605.4
E92000001,England,nation,2022-04-04,80_84,1171,7611,525.2
E92000001,England,nation,2022-04-04,85_89,954,5630,635.9
E92000001,England,nation,2022-04-04,90+,923,4815,924.1
E92000001,England,nation,2022-04-04,unassigned,22,143,
E92000001,England,nation,2022-04-03,00_04,605,6504,200.8
E92000001,England,nation,2022-04-03,00_59,25946,270234,630.1
E92000001,England,nation,2022-04-03,05_09,1001,11145,314.9
E92000001,England,nation,2022-04-03,10_14,1104,12784,372.1
E92000001,England,nation,2022-04-03,15_19,1184,13103,420.5
E92000001,England,nation,2022-04-03,20_24,1719,18557,534.4
E92000001,England,nation,2022-04-03,25_29,2405,26787,710.2
E92000001,England,nation,2022-04-03,30_34,2924,31822,832.0
E92000001,England,nation,2022-04-03,35_39,2985,31094,831.8
E92000001,England,nation,2022-04-03,40_44,2721,28878,830.7
E92000001,England,nation,2022-04-03,45_49,2748,27849,765.4
E92000001,England,nation,2022-04-03,50_54,3253,31241,806.1
E92000001,England,nation,2022-04-03,55_59,3297,30470,810.0
E92000001,England,nation,2022-04-03,60+,9641,92026,673.6
E92000001,England,nation,2022-04-03,60_64,2686,25384,794.0
E92000001,England,nation,2022-04-03,65_69,1943,18541,665.9
E92000001,England,nation,2022-04-03,70_74,1726,16690,593.1
E92000001,England,nation,2022-04-03,75_79,1395,12763,635.0
E92000001,England,nation,2022-04-03,80_84,868,8004,552.3
E92000001,England,nation,2022-04-03,85_89,585,5761,650.7
E92000001,England,nation,2022-04-03,90+,438,4883,937.1
E92000001,England,nation,2022-04-03,unassigned,7,158,
E92000001,England,nation,2022-04-02,00_04,581,6976,215.3
E92000001,England,nation,2022-04-02,00_59,22219,289293,674.5
E92000001,England,nation,2022-04-02,05_09,878,12417,350.8
E92000001,England,nation,2022-04-02,10_14,933,14530,422.9
E92000001,England,nation,2022-04-02,15_19,1018,14439,463.4
E92000001,England,nation,2022-04-02,20_24,1442,19636,565.5
E92000001,England,nation,2022-04-02,25_29,2080,28474,755.0
E92000001,England,nation,2022-04-02,30_34,2587,33969,888.2
E92000001,England,nation,2022-04-02,35_39,2512,33072,884.7
E92000001,England,nation,2022-04-02,40_44,2323,30880,888.3
E92000001,England,nation,2022-04-02,45_49,2422,29669,815.4
E92000001,England,nation,2022-04-02,50_54,2749,33171,855.9
E92000001,England,nation,2022-04-02,55_59,2694,32060,852.3
E92000001,England,nation,2022-04-02,60+,9362,95332,697.8
E92000001,England,nation,2022-04-02,60_64,2465,26610,832.4
E92000001,England,nation,2022-04-02,65_69,1818,19314,693.7
E92000001,England,nation,2022-04-02,70_74,1738,17253,613.1
E92000001,England,nation,2022-04-02,75_79,1366,13172,655.3
E92000001,England,nation,2022-04-02,80_84,872,8154,562.7
E92000001,England,nation,2022-04-02,85_89,627,5878,663.9
E92000001,England,nation,2022-04-02,90+,476,4951,950.2
E92000001,England,nation,2022-04-02,unassigned,15,171,
E92000001,England,nation,2022-04-01,00_04,709,7450,230.0
E92000001,England,nation,2022-04-01,00_59,28978,305865,713.1
E92000001,England,nation,2022-04-01,05_09,995,13527,382.2
E92000001,England,nation,2022-04-01,10_14,1170,15669,456.1
E92000001,England,nation,2022-04-01,15_19,1302,15348,492.6
E92000001,England,nation,2022-04-01,20_24,2032,20571,592.4
E92000001,England,nation,2022-04-01,25_29,2825,30042,796.6
E92000001,England,nation,2022-04-01,30_34,3384,35752,934.8
E92000001,England,nation,2022-04-01,35_39,3403,34953,935.0
E92000001,England,nation,2022-04-01,40_44,3069,32768,942.6
E92000001,England,nation,2022-04-01,45_49,3127,31241,858.6
E92000001,England,nation,2022-04-01,50_54,3480,34983,902.7
E92000001,England,nation,2022-04-01,55_59,3482,33561,892.2
E92000001,England,nation,2022-04-01,60+,11343,98932,724.2
E92000001,England,nation,2022-04-01,60_64,2910,27751,868.1
E92000001,England,nation,2022-04-01,65_69,2284,20350,730.9
E92000001,England,nation,2022-04-01,70_74,2096,17961,638.2
E92000001,England,nation,2022-04-01,75_79,1570,13616,677.4
E92000001,England,nation,2022-04-01,80_84,1053,8313,573.6
E92000001,England,nation,2022-04-01,85_89,772,5931,669.9
E92000001,England,nation,2022-04-01,90+,658,5010,961.5
E92000001,England,nation,2022-04-01,unassigned,23,165,
E92000001,England,nation,2022-03-31,00_04,760,7996,246.8
E92000001,England,nation,2022-03-31,00_59,33599,321886,750.5
E92000001,England,nation,2022-03-31,05_09,1188,14705,415.5
E92000001,England,nation,2022-03-31,10_14,1461,16829,489.8
E92000001,England,nation,2022-03-31,15_19,1657,16199,519.9
E92000001,England,nation,2022-03-31,20_24,2375,21491,618.9
E92000001,England,nation,2022-03-31,25_29,3368,31459,834.1
E92000001,England,nation,2022-03-31,30_34,4037,37682,985.2
E92000001,England,nation,2022-03-31,35_39,3865,36764,983.5
E92000001,England,nation,2022-03-31,40_44,3621,34679,997.6
E92000001,England,nation,2022-03-31,45_49,3506,32681,898.2
E92000001,England,nation,2022-03-31,50_54,3899,36469,941.1
E92000001,England,nation,2022-03-31,55_59,3862,34932,928.6
